ID,time,Position X,Position Z,car speed(m/s),car acceleration(m/s.^2),Yaw Angle (degree),LB Position X,LB Position Z,LB distance to ego car,LB speed,LB acceleration,LB Yaw Angle ,LF Position X,LF Position Z,LF distance to ego car,LF speed,LF acceleration,LF Yaw Angle ,B Position X,B Position Z,B distance to ego car,B speed,B acceleration,B Yaw Angle ,F Position X,F Position Z,F distance to ego car,F speed,F acceleration,F Yaw Angle ,RB Position X,RB Position Z,RB distance to ego car,RB speed,RB acceleration,RB Yaw Angle ,RF Position X,RF Position Z,RF distance to ego car,RF speed,RF acceleration,RF Yaw Angle ,LC
23005,100.61002,4087.99,6561.995,24.992,3.264,-0.88,-31.58,-139.12,142.655,14.4,0.493,-1.431,-27.55,118.43,121.592,15.769,1.095,-0.326,0,0,0,0,0,0,-8.47,60.02,60.616,15.199,0.868,-0.586,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,100.71002,4086.08,6563.603,25.008,3.251,-0.87,-32.46,-139.89,143.609,14.419,0.545,-1.428,-27.03,117.69,120.754,15.802,1.445,-0.319,0,0,0,0,0,0,-8.22,59.08,59.65,15.206,2.071,-0.578,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,100.81002,4084.19,6565.236,24.995,3.235,-0.86,-33.36,-140.66,144.558,14.438,0.55,-1.425,-26.4,116.98,119.922,15.835,1.438,-0.313,0,0,0,0,0,0,-7.89,58.15,58.683,15.197,2.073,-0.572,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,100.91002,4082.32,6566.894,25.006,3.147,-0.84,-34.27,-141.41,145.506,14.39,0.558,-1.421,-25.69,116.28,119.087,15.835,1.438,-0.308,0,0,0,0,0,0,-7.64,57.21,57.72,15.251,1.433,-0.564,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.01002,4080.47,6568.574,24.997,3.104,-0.83,-35.2,-142.16,146.455,14.407,0.562,-1.418,-25.08,115.57,118.256,15.889,1.434,-0.302,0,0,0,0,0,0,-7.4,56.27,56.757,15.321,2.051,-0.556,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.11002,4078.64,6570.277,25.003,3.134,-0.82,-36.15,-142.9,147.4,14.429,0.566,-1.415,-24.47,114.85,117.428,15.942,1.422,-0.297,0,0,0,0,0,0,-7.07,55.35,55.802,15.233,2.045,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.21002,4076.84,6572.002,24.999,3.176,-0.81,-37.12,-143.62,148.339,14.447,0.57,-1.412,-23.86,114.14,116.606,15.953,3.5,-0.291,0,0,0,0,0,0,-6.83,54.41,54.836,15.287,2.039,-0.542,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.31002,4075.05,6573.75,25.007,3.139,-0.79,-38.1,-144.33,149.275,14.468,0.575,-1.409,-23.15,113.44,115.78,15.909,1.419,-0.287,0,0,0,0,0,0,-6.52,53.47,53.865,15.232,2.018,-0.536,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.41002,4073.29,6575.521,24.998,3.226,-0.78,0,0,0,0,0,0,-22.58,112.71,114.95,15.92,1.13,-0.281,0,0,0,0,0,0,-6.27,52.53,52.905,15.364,2.037,-0.528,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.51002,4071.55,6577.314,25.003,3.18,-0.77,0,0,0,0,0,0,-21.98,111.98,114.117,15.866,3.402,-0.276,0,0,0,0,0,0,-6.03,51.6,51.954,15.434,2.027,-0.521,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.61002,4069.84,6579.129,24.999,3.145,-0.75,0,0,0,0,0,0,-21.38,111.24,113.276,15.737,3.489,-0.271,0,0,0,0,0,0,-5.72,50.69,51.01,15.409,6.531,-0.515,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.71002,4068.14,6580.965,25.007,3.121,-0.74,0,0,0,0,0,0,-20.82,110.48,112.421,15.704,3.485,-0.265,0,0,0,0,0,0,-5.41,49.77,50.06,15.479,2.057,-0.509,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.81002,4066.47,6582.822,24.992,3.15,-0.73,0,0,0,0,0,0,-20.11,109.74,111.569,15.727,0.971,-0.261,0,0,0,0,0,0,-5.2,48.84,49.119,15.548,2.05,-0.502,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,101.91002,4064.82,6584.7,25.008,3.165,-0.72,0,0,0,0,0,0,-19.64,108.96,110.716,15.77,1.356,-0.255,0,0,0,0,0,0,-4.99,47.91,48.174,15.366,2.012,-0.495,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,102.01002,4063.2,6586.599,24.996,3.151,-0.71,0,0,0,0,0,0,-19.07,108.2,109.867,15.813,1.354,-0.25,0,0,0,0,0,0,-4.76,46.98,47.217,15.263,1.331,-0.488,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,102.11002,4061.6,6588.516,25.007,1.949,-0.69,0,0,0,0,0,0,-18.5,107.44,109.016,15.824,1.349,-0.245,0,0,0,0,0,0,-4.49,46.04,46.257,15.333,1.981,-0.482,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,102.21002,4060.01,6590.442,24.982,1.682,-0.69,0,0,0,0,0,0,-17.91,106.68,108.171,15.791,3.477,-0.241,0,0,0,0,0,0,-4.27,45.1,45.302,15.371,1.998,-0.475,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,102.31002,4058.43,6592.375,24.951,1.283,-0.68,0,0,0,0,0,0,-17.33,105.93,107.333,15.844,1.34,-0.236,0,0,0,0,0,0,-4.06,44.17,44.358,15.488,1.994,-0.467,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,102.41002,4056.86,6594.312,24.919,0.967,-0.68,0,0,0,0,0,0,-16.73,105.18,106.505,15.898,1.337,-0.231,0,0,0,0,0,0,-3.75,43.26,43.419,15.463,1.994,-0.462,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,102.51002,4055.3,6596.251,24.887,1.077,-0.68,0,0,0,0,0,0,-16.12,104.46,105.692,15.952,1.337,-0.227,0,0,0,0,0,0,-3.5,42.34,42.487,15.376,1.971,-0.455,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,102.61002,4053.75,6598.197,24.853,2.612,-0.67,0,0,0,0,0,0,-15.53,103.73,104.886,15.908,0.911,-0.222,0,0,0,0,0,0,-3.18,41.43,41.551,15.367,1.819,-0.449,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,102.71002,4052.23,6600.16,24.81,4.72,-0.66,0,0,0,0,0,0,-14.94,103,104.08,15.865,1.316,-0.217,0,0,0,0,0,0,-2.92,40.51,40.619,15.279,1.924,-0.442,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,102.81002,4050.77,6602.151,24.759,6.776,-0.64,0,0,0,0,0,0,-14.4,102.25,103.261,15.736,1.3,-0.213,0,0,0,0,0,0,-2.64,39.61,39.697,15.412,1.811,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,102.91002,4049.38,6604.178,24.706,8.241,-0.61,0,0,0,0,0,0,-13.92,101.49,102.437,15.693,0.855,-0.208,0,0,0,0,0,0,-2.48,38.72,38.795,15.544,1.824,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.01002,4048.07,6606.245,24.649,9.519,-0.57,0,0,0,0,0,0,-13.53,100.7,101.607,15.66,3.452,-0.203,0,0,0,0,0,0,-2.38,37.83,37.906,15.614,1.971,-0.424,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.11002,4046.85,6608.354,24.591,10.108,-0.52,0,0,0,0,0,0,-13.17,99.9,100.768,15.703,1.277,-0.199,0,0,0,0,0,0,-2.37,36.95,37.031,15.589,6.508,-0.417,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.21002,4045.72,6610.504,24.536,9.164,-0.48,0,0,0,0,0,0,-12.9,99.09,99.925,15.747,0.829,-0.195,0,0,0,0,0,0,-2.38,36.07,36.153,15.533,6.507,-0.411,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.31002,4044.66,6612.694,24.487,7.645,-0.44,0,0,0,0,0,0,-12.69,98.26,99.075,15.757,1.268,-0.19,0,0,0,0,0,0,-2.5,35.19,35.274,15.571,1.933,-0.405,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.41002,4043.66,6614.914,24.444,6.107,-0.41,0,0,0,0,0,0,-12.53,97.41,98.213,15.714,1.261,-0.186,0,0,0,0,0,0,-2.64,34.29,34.391,15.467,1.908,-0.399,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,103.51002,4042.71,6617.155,24.404,4.548,-0.39,0,0,0,0,0,0,-12.37,96.55,97.344,15.671,3.443,-0.182,0,0,0,0,0,0,-2.82,33.39,33.505,15.553,1.928,-0.392,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.61002,4041.79,6619.41,24.368,3.203,-0.38,0,0,0,0,0,0,-12.31,95.67,96.462,15.595,1.239,-0.178,0,0,0,0,0,0,-2.98,32.49,32.622,15.465,1.927,-0.388,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.71002,4040.89,6621.672,24.334,2.161,-0.37,0,0,0,0,0,0,-12.17,94.8,95.579,15.552,3.434,-0.174,0,0,0,0,0,0,-3.18,31.58,31.743,15.377,6.492,-0.381,0,0,0,0,0,0,0,0,0,0,0,0,1
23005,103.81002,4040.01,6623.94,24.3,1.473,-0.36,0,0,0,0,0,0,-17.89,130.47,131.688,15.463,1.879,-0.086,0,0,0,0,0,0,-12.04,93.93,94.694,15.563,1.23,-0.17,0,0,0,0,0,0,-3.38,30.67,30.855,15.353,1.899,-0.375,1
23005,103.91002,4039.15,6626.208,24.267,1.075,-0.36,0,0,0,0,0,0,-17.61,129.62,130.814,15.369,6.689,-0.083,0,0,0,0,0,0,-11.9,93.06,93.816,15.617,1.229,-0.166,0,0,0,0,0,0,-3.57,29.76,29.972,15.422,1.884,-0.369,1
23005,104.01002,4038.29,6628.478,24.234,0.799,-0.36,0,0,0,0,0,0,-17.38,128.77,129.94,15.34,1.568,-0.08,0,0,0,0,0,0,-11.85,92.19,92.949,15.714,1.223,-0.162,0,0,0,0,0,0,-3.74,28.84,29.086,15.178,6.475,-0.363,1
23005,104.11002,4037.45,6630.746,24.201,0.564,-0.36,0,0,0,0,0,0,-17.09,127.93,129.068,15.393,1.564,-0.077,0,0,0,0,0,0,-11.71,91.35,92.094,15.724,3.431,-0.158,0,0,0,0,0,0,-3.91,27.92,28.188,15.153,1.851,-0.357,1
23005,104.21002,4036.6,6633.013,24.169,0.463,-0.36,0,0,0,0,0,0,-16.77,127.1,128.206,15.38,1.559,-0.074,0,0,0,0,0,0,-11.56,90.5,91.24,15.735,1.216,-0.154,0,0,0,0,0,0,-4.01,27,27.297,15.207,1.864,-0.353,1
23005,104.31002,4035.76,6635.278,24.136,0.358,-0.35,0,0,0,0,0,0,-16.4,126.29,127.348,15.498,1.556,-0.072,0,0,0,0,0,0,-11.4,89.67,90.388,15.682,3.426,-0.15,0,0,0,0,0,0,-4.14,26.08,26.407,15.151,1.853,-0.347,1
23005,104.41002,4034.93,6637.54,24.103,0.42,-0.35,0,0,0,0,0,0,-16.01,125.48,126.5,15.485,1.552,-0.069,0,0,0,0,0,0,-11.23,88.82,89.532,15.595,1.198,-0.147,0,0,0,0,0,0,-4.25,25.15,25.508,14.969,1.825,-0.341,1
23005,104.51002,4034.08,6639.796,24.071,0.621,-0.36,0,0,0,0,0,0,-15.58,124.69,125.658,15.537,1.548,-0.067,0,0,0,0,0,0,-11.13,87.98,88.683,15.606,3.418,-0.142,0,0,0,0,0,0,-4.33,24.22,24.602,14.976,6.453,-0.335,1
23005,104.61002,4033.24,6642.048,24.038,0.802,-0.36,0,0,0,0,0,0,-15.13,123.91,124.832,15.523,6.705,-0.065,0,0,0,0,0,0,-10.91,87.15,87.831,15.53,1.179,-0.138,0,0,0,0,0,0,-4.34,23.3,23.696,15.015,1.849,-0.332,1
23005,104.71002,4032.39,6644.293,24.006,0.797,-0.36,0,0,0,0,0,0,-14.67,123.14,124.006,15.492,1.539,-0.063,0,0,0,0,0,0,-10.6,86.34,86.986,15.627,1.184,-0.136,0,0,0,0,0,0,-4.4,22.37,22.801,15.147,1.824,-0.325,1
23005,104.81002,4031.53,6646.533,23.973,0.704,-0.37,0,0,0,0,0,0,-14.19,122.37,123.19,15.56,1.536,-0.061,0,0,0,0,0,0,-10.34,85.53,86.156,15.66,1.271,-0.132,0,0,0,0,0,0,-4.39,21.47,21.914,15.217,1.828,-0.32,1
23005,104.91002,4030.66,6648.769,23.941,0.614,-0.37,0,0,0,0,0,0,-13.83,121.6,122.386,15.545,1.532,-0.058,0,0,0,0,0,0,-10.12,84.72,85.326,15.617,1.167,-0.128,0,0,0,0,0,0,-4.37,20.58,21.039,15.334,1.832,-0.315,0
23005,105.01002,4029.8,6650.999,23.909,0.518,-0.37,0,0,0,0,0,0,-13.39,120.85,121.591,15.612,1.527,-0.056,0,0,0,0,0,0,-9.8,83.93,84.502,15.585,3.411,-0.125,0,0,0,0,0,0,-4.32,19.71,20.176,15.451,1.836,-0.309,0
23005,105.11002,4028.93,6653.225,23.894,0.51,-0.37,0,0,0,0,0,0,-12.93,120.1,120.792,15.482,1.004,-0.053,0,0,0,0,0,0,-9.45,83.14,83.679,15.541,1.157,-0.122,0,0,0,0,0,0,-4.25,18.84,19.311,15.332,6.467,-0.304,0
23005,105.21002,4028.06,6655.451,23.934,1.328,-0.37,0,0,0,0,0,0,-12.41,119.36,120.002,15.549,6.718,-0.051,0,0,0,0,0,0,-9.07,82.36,82.855,15.552,1.155,-0.119,0,0,0,0,0,0,-4.17,17.96,18.436,15.229,1.038,-0.298,0
23005,105.31002,4027.2,6657.688,23.983,2.705,-0.37,0,0,0,0,0,0,-11.95,118.61,119.21,15.533,1.515,-0.049,0,0,0,0,0,0,-8.78,81.56,82.031,15.584,1.146,-0.115,0,0,0,0,0,0,-4.08,17.07,17.55,15.267,1.789,-0.293,0
23005,105.41002,4026.38,6659.942,24.037,3.127,-0.36,0,0,0,0,0,0,-11.48,117.84,118.402,15.501,0.35,-0.047,0,0,0,0,0,0,-8.51,80.75,81.199,15.487,3.412,-0.112,0,0,0,0,0,0,-4.01,16.18,16.669,15.258,1.794,-0.288,0
23005,105.51002,4025.59,6662.211,24.095,2.701,-0.34,0,0,0,0,0,0,-11.07,117.06,117.585,15.55,1.507,-0.044,0,0,0,0,0,0,-8.19,79.94,80.354,15.475,1.128,-0.109,0,0,0,0,0,0,-3.96,15.29,15.796,15.406,1.805,-0.283,0
23005,105.61002,4024.82,6664.495,24.154,2.084,-0.33,0,0,0,0,0,0,-10.63,116.28,116.765,15.518,1.503,-0.042,0,0,0,0,0,0,-7.94,79.1,79.498,15.441,3.396,-0.105,0,0,0,0,0,0,-3.91,14.4,14.925,15.382,1.797,-0.278,0
23005,105.71002,4024.05,6666.788,24.212,1.79,-0.32,0,0,0,0,0,0,-10.19,115.49,115.944,15.665,1.5,-0.04,0,0,0,0,0,0,-7.58,78.27,78.638,15.516,1.119,-0.103,0,0,0,0,0,0,-3.86,13.51,14.048,15.357,1.791,-0.273,0
23005,105.81002,4023.3,6669.092,24.27,1.801,-0.31,0,0,0,0,0,0,-9.76,114.71,115.125,15.697,0.336,-0.038,0,0,0,0,0,0,-7.34,77.43,77.772,15.514,1.055,-0.099,0,0,0,0,0,0,-3.8,12.61,13.169,15.411,1.789,-0.268,0
23005,105.91002,4022.56,6671.406,24.327,2.124,-0.31,0,0,0,0,0,0,-9.34,113.92,114.304,15.729,1.492,-0.036,0,0,0,0,0,0,-7.04,76.58,76.907,15.566,1.05,-0.097,0,0,0,0,0,0,-3.74,11.71,12.295,15.528,1.013,-0.263,0
23005,106.01002,4021.84,6673.733,24.384,2.348,-0.3,0,0,0,0,0,0,-8.93,113.12,113.472,15.629,6.736,-0.034,0,0,0,0,0,0,-6.75,75.74,76.037,15.576,0.458,-0.094,0,0,0,0,0,0,-3.69,10.82,11.432,15.566,1.79,-0.258,0
23005,106.11002,4021.15,6676.072,24.441,2.219,-0.29,0,0,0,0,0,0,-8.54,112.3,112.621,15.53,1.484,-0.032,0,0,0,0,0,0,-6.48,74.88,75.163,15.573,1.04,-0.091,0,0,0,0,0,0,-3.65,9.92,10.573,15.525,6.457,-0.254,0
23005,106.21002,4020.48,6678.423,24.498,2.337,-0.28,0,0,0,0,0,0,-8.16,111.47,111.765,15.627,1.481,-0.03,0,0,0,0,0,0,-6.22,74.02,74.283,15.614,1.035,-0.088,0,0,0,0,0,0,-3.62,9.01,9.711,15.516,6.456,-0.249,0
23005,106.31002,4019.82,6680.786,24.555,2.086,-0.27,0,0,0,0,0,0,-7.8,110.63,110.904,15.527,6.741,-0.028,0,0,0,0,0,0,-5.97,73.15,73.398,15.568,3.408,-0.086,0,0,0,0,0,0,-3.59,8.1,8.856,15.397,6.451,-0.244,0
23005,106.41003,4019.18,6683.159,24.613,1.939,-0.26,0,0,0,0,0,0,-7.45,109.78,110.032,15.59,1.474,-0.026,0,0,0,0,0,0,-5.73,72.28,72.504,15.575,1.024,-0.083,0,0,0,0,0,0,-3.56,7.15,7.99,15.278,1.751,-0.239,0
23005,106.51002,4018.56,6685.542,24.67,1.887,-0.25,0,0,0,0,0,0,-7.05,108.93,109.16,15.621,1.47,-0.025,0,0,0,0,0,0,-5.49,71.39,71.601,15.485,1.017,-0.08,0,0,0,0,0,0,-3.54,6.19,7.134,15.269,1.744,-0.234,0
23005,106.61002,4017.95,6687.935,24.727,1.95,-0.25,0,0,0,0,0,0,-6.64,108.08,108.288,15.733,1.466,-0.023,0,0,0,0,0,0,-5.27,70.49,70.688,15.481,1.013,-0.077,0,0,0,0,0,0,-3.51,5.24,6.31,15.386,1.745,-0.23,0
23005,106.71002,4017.36,6690.339,24.783,2.034,-0.24,0,0,0,0,0,0,-6.21,107.24,107.421,15.877,1.462,-0.022,0,0,0,0,0,0,-5.05,69.58,69.764,15.445,1.007,-0.074,0,0,0,0,0,0,-3.49,4.29,5.533,15.362,1.738,-0.225,0
23005,106.81002,4016.79,6692.752,24.84,2.039,-0.23,0,0,0,0,0,0,-5.8,106.4,106.558,15.923,1.458,-0.021,0,0,0,0,0,0,-4.84,68.66,68.831,15.301,3.413,-0.072,0,0,0,0,0,0,-3.48,3.33,4.812,15.305,1.728,-0.22,0
23005,106.91002,4016.24,6695.176,24.896,2.004,-0.22,0,0,0,0,0,0,-5.4,105.55,105.686,15.789,6.757,-0.02,0,0,0,0,0,0,-4.64,67.72,67.878,15.264,0.995,-0.069,0,0,0,0,0,0,-3.46,2.36,4.191,15.375,1.726,-0.216,0
23005,107.01002,4015.7,6697.609,24.952,1.911,-0.22,0,0,0,0,0,0,-5.02,104.67,104.792,15.572,6.757,-0.019,0,0,0,0,0,0,-4.45,66.77,66.918,15.27,3.416,-0.066,0,0,0,0,0,0,-3.46,1.4,3.729,15.523,2.01,-0.213,0
23005,107.11002,4015.18,6700.052,25.009,1.819,-0.21,0,0,0,0,0,0,-4.64,103.77,103.873,15.552,1.449,-0.018,0,0,0,0,0,0,-4.25,65.81,65.951,15.265,0.986,-0.064,0,0,0,0,0,0,-3.45,0.44,3.476,15.514,1.725,-0.207,0
23005,107.21002,4014.68,6702.501,25.016,1.739,-0.2,0,0,0,0,0,0,-4.28,102.86,102.949,15.532,1.445,-0.017,0,0,0,0,0,0,-4.03,64.86,64.98,15.26,0.981,-0.062,-3.44,-0.53,3.483,15.411,1.919,-0.203,0,0,0,0,0,0,0
23005,107.31002,4014.19,6704.953,24.991,1.722,-0.19,0,0,0,0,0,0,-3.94,101.95,102.025,15.511,1.442,-0.016,0,0,0,0,0,0,-3.81,63.9,64.01,15.266,0.977,-0.06,-3.44,-1.51,3.759,15.323,1.904,-0.199,0,0,0,0,0,0,0
23005,107.41002,4013.72,6707.408,25.01,1.706,-0.19,0,0,0,0,0,0,-3.61,101.03,101.099,15.49,0.264,-0.015,0,0,0,0,0,0,-3.59,62.94,63.04,15.26,0.972,-0.058,-3.44,-2.48,4.246,15.472,1.913,-0.195,0,0,0,0,0,0,0
23005,107.51002,4013.27,6709.866,24.994,1.699,-0.18,0,0,0,0,0,0,-3.29,100.1,100.157,15.306,1.437,-0.014,0,0,0,0,0,0,-3.39,61.98,62.068,15.255,0.968,-0.056,-3.45,-3.46,4.885,15.258,1.178,-0.191,0,0,0,0,0,0,0
23005,107.61002,4012.83,6712.327,25.01,1.659,-0.17,0,0,0,0,0,0,-2.99,99.15,99.2,15.203,1.434,-0.013,0,0,0,0,0,0,-3.2,61.01,61.098,15.292,0.963,-0.054,-3.46,-4.45,5.636,15.171,6.483,-0.187,0,0,0,0,0,0,0
23005,107.71002,4012.41,6714.792,24.994,1.607,-0.17,0,0,0,0,0,0,-2.7,98.2,98.237,15.165,0.253,-0.012,0,0,0,0,0,0,-3.02,60.05,60.128,15.286,0.958,-0.052,-3.46,-5.46,6.463,15.068,1.85,-0.182,0,0,0,0,0,0,0
23005,107.81002,4012.01,6717.258,25.009,1.554,-0.16,0,0,0,0,0,0,-2.42,97.24,97.27,15.127,1.427,-0.011,0,0,0,0,0,0,-2.85,59.09,59.162,15.323,0.954,-0.05,-3.47,-6.46,7.339,15.122,1.849,-0.178,0,0,0,0,0,0,0
23005,107.91002,4011.62,6719.727,24.993,1.549,-0.15,0,0,0,0,0,0,-2.15,96.27,96.301,15.154,1.423,-0.01,0,0,0,0,0,0,-2.68,58.13,58.195,15.316,0.95,-0.049,-3.49,-7.47,8.245,15.019,6.467,-0.175,0,0,0,0,0,0,0
23005,108.01002,4011.25,6722.198,25.012,1.512,-0.15,0,0,0,0,0,0,-1.9,95.31,95.326,14.968,6.772,-0.009,0,0,0,0,0,0,-2.53,57.17,57.229,15.266,0.945,-0.047,-3.51,-8.48,9.176,15.041,1.829,-0.171,0,0,0,0,0,0,0
23005,108.11002,4010.89,6724.672,25,1.509,-0.14,0,0,0,0,0,0,-1.65,94.32,94.34,14.946,1.415,-0.008,0,0,0,0,0,0,-2.38,56.21,56.259,15.313,0.94,-0.045,-3.53,-9.49,10.128,14.954,1.816,-0.167,0,0,0,0,0,0,0
23005,108.21002,4010.54,6727.148,25.008,1.484,-0.14,0,0,0,0,0,0,-1.42,93.33,93.348,14.841,6.777,-0.007,0,0,0,0,0,0,-2.25,55.25,55.292,15.338,0.936,-0.043,-3.55,-10.51,11.09,14.992,1.05,-0.163,0,0,0,0,0,0,0
23005,108.31002,4010.21,6729.626,24.999,1.443,-0.13,0,0,0,0,0,0,-1.2,92.34,92.347,14.884,1.411,-0.006,0,0,0,0,0,0,-2.12,54.29,54.328,15.353,0.31,-0.041,-3.57,-11.51,12.056,15.062,2.446,-0.16,0,0,0,0,0,0,0
23005,108.41002,4009.9,6732.105,25.007,1.415,-0.13,0,0,0,0,0,0,-0.99,91.34,91.35,14.91,0.242,-0.005,0,0,0,0,0,0,-2,53.33,53.365,15.345,0.928,-0.039,-3.58,-12.52,13.019,15.194,1.8,-0.155,0,0,0,0,0,0,0
23005,108.51002,4009.59,6734.587,24.998,1.364,-0.12,0,0,0,0,0,0,-0.79,90.35,90.352,14.887,1.405,-0.004,0,0,0,0,0,0,-1.88,52.36,52.398,15.251,3.442,-0.037,-3.6,-13.5,13.975,15.342,1.802,-0.151,0,0,0,0,0,0,0
23005,108.61002,4009.31,6737.07,25.007,1.372,-0.11,0,0,0,0,0,0,-0.6,89.35,89.357,14.945,1.405,-0.003,0,0,0,0,0,0,-1.78,51.39,51.425,15.275,0.293,-0.036,-3.63,-14.48,14.923,15.334,6.459,-0.148,0,0,0,0,0,0,0
23005,108.71002,4009.03,6739.555,25.004,0.868,-0.11,0,0,0,0,0,0,-0.39,88.36,88.36,14.823,1.397,-0.002,0,0,0,0,0,0,-1.68,50.42,50.45,15.267,0.915,-0.034,-3.68,-15.44,15.874,15.482,2.556,-0.145,0,0,0,0,0,0,0
23005,108.81002,4008.76,6742.039,24.975,0.775,-0.11,0,0,0,0,0,0,-0.12,87.36,87.364,14.93,0.249,-0.002,0,0,0,0,0,0,-1.57,49.45,49.48,15.225,0.912,-0.032,-3.68,-16.4,16.81,15.551,1.799,-0.141,0,0,0,0,0,0,0
23005,108.91002,4008.49,6744.521,24.943,0.623,-0.1,0,0,0,0,0,0,0.14,86.37,86.375,14.954,1.392,-0.002,0,0,0,0,0,0,-1.47,48.48,48.507,15.217,3.45,-0.03,-3.69,-17.36,17.744,15.527,6.461,-0.137,0,0,0,0,0,0,0
23005,109.01002,4008.23,6747,24.909,0.495,-0.1,0,0,0,0,0,0,0.39,85.39,85.395,14.913,6.796,-0.002,0,0,0,0,0,0,-1.37,47.52,47.542,15.294,0.903,-0.028,-3.7,-18.3,18.675,15.58,1.02,-0.134,0,0,0,0,0,0,2
23005,109.11002,4007.98,6749.476,24.875,0.388,-0.1,0,0,0,0,0,0,0.65,84.41,84.417,14.971,1.392,-0.002,0,0,0,0,0,0,-1.27,46.57,46.587,15.327,0.899,-0.026,-3.7,-19.25,19.6,15.571,1.66,-0.13,0,0,0,0,0,0,2
23005,109.21002,4007.72,6751.948,24.839,0.362,-0.1,0,0,0,0,0,0,0.9,83.44,83.449,15.012,6.796,-0.002,0,0,0,0,0,0,-1.15,45.62,45.634,15.307,0.895,-0.025,-3.7,-20.19,20.528,15.389,1.65,-0.127,0,0,0,0,0,0,2
23005,109.31002,4007.46,6754.417,24.802,0.399,-0.1,0,0,0,0,0,0,1.15,82.48,82.49,15.134,1.391,-0.002,0,0,0,0,0,0,-1,44.67,44.684,15.308,0.891,-0.023,-3.68,-21.15,21.465,15.333,1.642,-0.124,0,0,0,0,0,0,2
23005,109.41002,4007.21,6756.882,24.765,0.45,-0.1,0,0,0,0,0,0,1.4,81.53,81.544,15.093,1.382,-0.002,0,0,0,0,0,0,-0.84,43.73,43.738,15.265,0.886,-0.023,-3.65,-22.1,22.398,15.387,1.638,-0.121,0,0,0,0,0,0,2
23005,109.51002,4006.95,6759.343,24.728,0.494,-0.11,0,0,0,0,0,0,1.62,80.58,80.6,15.133,1.379,-0.002,0,0,0,0,0,0,-0.67,42.79,42.798,15.298,3.462,-0.022,-3.61,-23.04,23.326,15.361,0.698,-0.118,0,0,0,0,0,0,2
23005,109.61002,4006.68,6761.799,24.69,0.532,-0.11,0,0,0,0,0,0,1.88,79.63,79.653,15.008,1.378,-0.002,0,0,0,0,0,0,-0.49,41.86,41.867,15.341,0.879,-0.021,-3.56,-23.99,24.254,15.336,1.624,-0.115,0,0,0,0,0,0,2
23005,109.71002,4006.42,6764.252,24.651,0.556,-0.11,0,0,0,0,0,0,2.15,78.68,78.71,14.966,6.81,-0.002,0,0,0,0,0,0,-0.38,40.94,40.939,15.297,0.875,-0.018,-3.49,-24.94,25.181,15.326,1.616,-0.112,0,0,0,0,0,0,2
23005,109.81002,4006.15,6766.7,24.613,0.572,-0.11,0,0,0,0,0,0,2.42,77.73,77.77,14.94,6.809,-0.002,0,0,0,0,0,0,-0.22,40.01,40.013,15.296,0.871,-0.016,-3.41,-25.88,26.103,15.366,0.42,-0.109,0,0,0,0,0,0,2
23005,109.91002,4005.87,6769.144,24.574,0.58,-0.11,0,0,0,0,0,0,2.69,76.78,76.836,15.078,1.374,-0.002,0,0,0,0,0,0,-0.02,39.1,39.099,15.371,0.867,-0.015,-3.34,-26.8,27.01,15.455,0.562,-0.107,0,0,0,0,0,0,2
23005,110.01002,4005.59,6771.584,24.535,0.551,-0.11,0,0,0,0,0,0,2.97,75.84,75.907,14.969,1.366,-0.002,0,0,0,0,0,0,0.19,38.18,38.187,15.273,0.865,-0.014,-3.26,-27.71,27.9,15.651,3.052,-0.105,0,0,0,0,0,0,2
